dataset,seed,c,method_prior,true_prior,prior_error,test_ap,test_auc,test_max_f1,test_anice,test_snice,test_ece,test_mce,test_brier,convergence_epoch,test_ap_norm,test_auc_norm,test_max_f1_norm,test_anice_norm,test_snice_norm,test_ece_norm,test_mce_norm,test_brier_norm,convergence_epoch_norm,performance_score,calibration_score,convergence_score,overall_score
IMDB,789,0.5,0.3,0.5999935352490545,0.29999353524905453,0.8055898443941764,0.8479080992,0.7941176470588236,1.1777178708517877,1.0562471894405465,0.25121716678880157,0.3879431486129761,0.22613256720161887,26,0.7032500966791606,0.8083737679074864,0.3943634213638158,0.34182686508598853,0.12227852593223981,0.5555880928406622,0.6335781637724098,0.5995498566085966,0.3589743589743589,0.6353290953168209,0.4505643008479794,0.3589743589743589,0.4816225850463864
IMDB,789,0.1,1.0,0.5238003617193212,0.4761996382806788,0.8574275244182958,0.8593087616,0.7871342416796964,1.0665806072293411,1.2779386946769238,0.23555790653795006,0.5269091857631275,0.24224235193763555,6,0.782375729224425,0.8227378857045519,0.37382059347874425,0.3062349700374765,0.14834891638440453,0.5833456912200035,0.47615221639578564,0.5710160577985917,0.8717948717948718,0.659644736135907,0.41701957036725246,0.8717948717948718,0.6494863927660104
IMDB,789,0.1,0.9,0.5238003617193212,0.3761996382806788,0.8599233996712863,0.8612730719999999,0.7873015873015873,0.9117087547623555,1.006172154322867,0.19992568724438547,0.49432028780988335,0.2223267291977089,5,0.7861854619913052,0.825212793300763,0.3743128679667899,0.256636999570078,0.11638982164457749,0.6465073487102795,0.5130701442539882,0.6062907918654316,0.8974358974358975,0.6619037077529527,0.42777902120887096,0.8974358974358975,0.662372875465907
IMDB,789,0.9,1.0,0.6551676094407446,0.3448323905592554,0.8832817780235158,0.8858628416,0.8107600405755719,0.9246161723158044,0.9164286127904826,0.18280127155803144,0.46343213670394,0.1915793850932723,34,0.8218399600608909,0.8561943568928135,0.4433197409599896,0.2607706216868717,0.1058361959392773,0.6768620810212683,0.5480614021921524,0.6607507703812536,0.15384615384615385,0.7071180193045646,0.4504562142441646,0.15384615384615385,0.43714012913162764
IMDB,789,0.9,0.1,0.6551676094407446,0.5551676094407446,0.8751805895749739,0.8754529440000001,0.8005959031657356,3.0536303332599957,7.5230312069065555,0.41093901041850445,0.7875474009446248,0.3924318604216359,1,0.8094742125957071,0.8430785404485176,0.4134202701323945,0.9425909770138224,0.8827568497426068,0.2724652175030393,0.18089145492522707,0.3049990197884592,1.0,0.6886576743922065,0.516740703794631,1.0,0.7351327927289458
Spambase,789,0.1,1.0,0.41679873217115687,0.5832012678288432,0.9061114221018098,0.9400159957344708,0.866120218579235,0.9473896953104716,0.8491331847830488,0.17969848364429805,0.47686371478167444,0.1347117574091567,5,0.8566873920377417,0.9244239261738214,0.6061707494114431,0.26806388061633984,0.09792241466051922,0.6823620816206581,0.5328456059658717,0.761475235278234,0.8974358974358975,0.7957606892076687,0.46853384362832456,0.8974358974358975,0.7205768100906303
Spambase,789,0.1,0.7,0.41679873217115687,0.2832012678288431,0.8934215966809868,0.9389199917059154,0.8676671214188268,0.5577021707105445,0.35026701285872447,0.08126058383368515,0.35303388039271033,0.10091160139792202,5,0.8373174961850645,0.9230430300100838,0.6107212168501005,0.14326579737044504,0.03925694675467097,0.8568530629618898,0.6731246942377065,0.8213423823056636,0.8974358974358975,0.7903605810150829,0.5067685767260752,0.8974358974358975,0.7315216850590186
Mushrooms,789,0.1,1.0,0.5059311981020166,0.4940688018979834,0.9988700145147341,0.9984346702341624,0.9961685823754789,0.7985559383084828,0.6588677030568855,0.007501565129567799,0.6541700959205627,0.004820725282502562,6,0.9982751771250753,0.998027782916566,0.9887292590729992,0.22039962034728802,0.07554764936276274,0.9875982696476189,0.33198627659929447,0.9915394253750571,0.8717948717948718,0.9950107397048802,0.5214142482664043,0.8717948717948718,0.7960732865887188
Mushrooms,789,0.1,0.2,0.5059311981020166,0.3059311981020166,0.986029430550556,0.9862775790779722,0.9405750798722045,2.505992314185021,5.687788962679623,0.29532571357947135,0.7742968213248562,0.3130659507724555,1,0.9786751616933772,0.9827106124478414,0.8251918884849279,0.767208983034669,0.6669367540186492,0.47740130066156083,0.1959022092988124,0.4455726485123582,1.0,0.9288592208753821,0.51060437910521,1.0,0.813154533326864
Mushrooms,789,0.5,1.0,0.5827175954915467,0.41728240450845333,1.0,1.0,1.0,1.6757862823784726,2.963771690005013,0.003244468534365297,0.9137071967124939,0.0014158822213223,5,1.0,1.0,1.0,0.5013341091212508,0.3465988420118386,0.9951443973483363,0.037972898874450656,0.9975701147032735,0.8974358974358975,1.0,0.57572407241183,0.8974358974358975,0.8243866566159092
Mushrooms,789,0.5,auto,0.5827175954915467,0.0,0.9999708508086086,0.9999726977366423,0.9974424552429666,0.5397530976414564,0.32723043204458885,0.0111578606799818,0.5533955097198486,0.0028227462136516317,3,0.9999555063381318,0.9999656008648238,0.9924765642405439,0.13751757662008252,0.03654789998327121,0.9811171216355955,0.4461475136143014,0.995078264267779,0.9487179487179487,0.9974658904811665,0.519281675224206,0.9487179487179487,0.821821838141107
MNIST,789,0.1,1.0,0.5153484491086185,0.48465155089138146,0.9960535598495376,0.9964850300809889,0.976496584973885,0.47172942984469296,0.21689474604889772,0.012865875921165584,0.26704204082489014,0.01948317959935142,15,0.9939761082467026,0.995571358908951,0.9308608646669705,0.11573288293478416,0.023572687371276595,0.9780894945107449,0.7705394805282286,0.9655691515077415,0.641025641025641,0.9734694439408748,0.5707007393705552,0.641025641025641,0.7283986081123569
MNIST,789,0.1,0.2,0.5153484491086185,0.31534844910861853,0.9918152285588485,0.9940838241208355,0.9704284852142425,1.5760867288492149,2.3420468168134176,0.2636227367613465,0.653506065372133,0.16122282308051347,19,0.9875066704910753,0.992545990377149,0.9130105578060276,0.4694051599107346,0.273485484868789,0.5335979845310446,0.3327385153499801,0.7145185920641195,0.5384615384615384,0.9643544062247505,0.46474914734493356,0.5384615384615384,0.6558550306770742
FashionMNIST,789,0.1,1.0,0.5238095238095238,0.47619047619047616,0.34733823819905263,0.21520553999999997,0.6666666666666666,1.9923014910167325,2.977965638112324,0.49957382678985596,0.49957382678985596,0.4998117453806433,1,0.0037695607407962897,0.011208325059746206,0.019445539350939452,0.6026986354729285,0.348268016339564,0.1153511778964208,0.5071187379394468,0.11480678048362847,1.0,0.011474475050493982,0.3376486696263977,1.0,0.4497077148922972
FashionMNIST,789,0.1,0.2,0.5238095238095238,0.3238095238095238,0.9928447509111135,0.9950495399999999,0.9781789327514382,1.8192222626320356,2.7445679933618976,0.3113834065187723,0.6589703467048582,0.2053220009282265,6,0.9890781452813158,0.9937627316646389,0.9358097655198988,0.5472697223347307,0.32082101189628864,0.44893744066002217,0.3265483721813496,0.6364097228884782,0.8717948717948718,0.9728835474886178,0.45599725399217383,0.8717948717948718,0.7668918910918879
20News,789,0.5,1.0,0.6606558518415373,0.3393441481584627,0.5614392344616163,0.49528717615090334,0.721948735359022,1.3378362387526959,1.3311355666911542,0.4061975018163343,0.6832954287528992,0.41171811912912315,1,0.3305757903013057,0.3640935762243103,0.18206677650153008,0.3931050409193293,0.15460474121975892,0.2808700137311416,0.2989920054247057,0.2708390210811632,1.0,0.2922453810090487,0.2796821644752197,1.0,0.5239758484947562
20News,789,0.5,0.3,0.6606558518415373,0.3606558518415373,0.561261466824627,0.4970741745987626,0.7218734091294756,1.4510970649152126,1.6272996806604103,0.26595693886026833,0.34604901737636995,0.31688698262908205,7,0.33030444373031115,0.36634508190947324,0.1818451920903732,0.42937701043244114,0.18943293222719212,0.5294603788357458,0.6810374094607449,0.43880480176392556,0.8461538461538461,0.2928315725767192,0.45362250654400993,0.8461538461538461,0.5308693084248585
20News,789,0.1,1.0,0.5880662609871535,0.41193373901284647,0.5644476988067058,0.4998415875608443,0.7219959266802444,0.9908447750781945,0.7260780196899458,0.36858126663553925,0.37012192323912174,0.38165524166913073,2,0.3351679449691905,0.36983184823810933,0.1822055974831155,0.28198044278464873,0.08345142174758746,0.34754853697968247,0.6537667173602193,0.32408666598454006,0.9743589743589743,0.2957351302301384,0.33816675697133564,0.9743589743589743,0.5360869538534828
20News,789,0.1,0.9,0.5880662609871535,0.3119337390128465,0.5603068257947463,0.4925339263652513,0.7218874649919377,1.4427777559668669,1.6504893418693152,0.3351660575945201,0.3351660575945201,0.3581396111654593,1,0.32884726865403807,0.3606246546074531,0.18188653970627952,0.42671273779053437,0.19215998088665678,0.40678032299408906,0.6933660351383142,0.36573776689478643,1.0,0.2904528209892569,0.41695136874087624,1.0,0.5691347299100443
20News,789,0.9,1.0,0.7114781270348665,0.28852187296513354,0.5585772578879372,0.4935183209113312,0.7220100161276632,1.1753823182011864,1.0437647332111635,0.4248959044953071,0.5408023595809937,0.4270071521134983,9,0.3262072362568979,0.3618649298408185,0.18224704389465948,0.3410789004329909,0.12081061895332741,0.24772523271443292,0.4604135071744635,0.2437589453182415,0.7948717948717949,0.290106403330792,0.2827574409186912,0.7948717948717949,0.45591187970709274
20News,789,0.9,0.1,0.7114781270348665,0.6114781270348665,0.5647902283590016,0.5,0.7218734091294756,1.8418719976740219,2.505663690770794,0.4646792355697331,0.4646792355697331,0.46172902520312015,7,0.33569078602763,0.3700314379511205,0.1818451920903732,0.5545233379647646,0.29272643766976936,0.1772053161624213,0.5466486417476153,0.18225924452889586,0.8461538461538461,0.2958558053563745,0.35067259561469327,0.8461538461538461,0.497560749041638
Spambase,789,0.5,1.0,0.4935779816513762,0.5064220183486239,0.8999502343734467,0.9550194022334784,0.889784946236559,1.01459696043576,0.97961730269684,0.11582159905428474,0.6170669748232915,0.09834744080928023,11,0.8472828840425918,0.9433272750098507,0.6757844122047458,0.2895871199770188,0.11326703464580788,0.7955902213775604,0.3740180860194363,0.8258840471107353,0.7435897435897436,0.8221315237523962,0.4796693018261117,0.7435897435897436,0.6817968563894171
Spambase,789,0.5,0.1,0.4935779816513762,0.39357798165137614,0.9167283681454582,0.928527701254974,0.8455284552845528,2.9982989733704914,7.144191115494421,0.29810823918796514,0.29888861003070094,0.32222590254963523,1,0.8728932209060812,0.909949397466536,0.5455967133577523,0.9248710162203939,0.8382061616523376,0.4724689968947464,0.7344624905619466,0.42934845772382146,1.0,0.7761464439101231,0.6798714246106492,1.0,0.8186726228402574
Spambase,789,0.9,1.0,0.5524929063640048,0.44750709363599517,0.9194343499342048,0.9645526624998766,0.9100817438692097,0.9888136096863608,0.9916834021879987,0.06445923853305598,0.5154759287834167,0.07510528880641966,21,0.8770236627119435,0.9553385835331719,0.7354907585715066,0.2813299586617185,0.11468597906875168,0.8866351208379721,0.4891042394119317,0.8670507603864558,0.4871794871794872,0.8559510016055407,0.527761211673366,0.4871794871794872,0.6236305668194646
Spambase,789,0.9,0.3,0.5524929063640048,0.25249290636400484,0.9153081284592272,0.9511488294479498,0.8882602545968883,0.712140958073274,0.6202197333599929,0.13211444932785407,0.5117849469184875,0.11235689714203528,3,0.8707253506717916,0.9384505966658407,0.6712992826395654,0.19272507801197006,0.07100274062073807,0.766709521580526,0.4932855223264656,0.8010703692753837,0.9487179487179487,0.8268250766590658,0.46495864636301665,0.9487179487179487,0.7468338905800103
IMDB,789,0.1,1.0,0.5238003617193212,0.4761996382806788,0.8543681993203388,0.8570677119999999,0.7853822034814574,0.8300345215432713,0.8378936325561152,0.18179570239782333,0.48208528689072916,0.21354493095589192,6,0.7777059401168719,0.8199143041165672,0.3686666868672119,0.23048068941674593,0.09660067021771242,0.6786445525074416,0.5269304129235954,0.6218451936360427,0.8717948717948718,0.6554289770335503,0.4309003037403077,0.8717948717948718,0.6527080508562433
IMDB,789,0.1,0.5,0.5238003617193212,0.023800361719321206,0.8610633656982783,0.8617046239999999,0.7893368486579516,0.32591284735011083,0.11468444480360243,0.07138881121993064,0.17562609489517977,0.1596156924385235,3,0.7879255192802095,0.8257565216865417,0.38029992177149907,0.06903487786142863,0.01155300055983541,0.8743517630993931,0.874098898271179,0.7173651566303991,0.9487179487179487,0.6646606542460834,0.5092807392844471,0.9487179487179487,0.7075531140828263
20News,789,0.5,1.0,0.6606558518415373,0.3393441481584627,0.5660714261810936,0.5005078664074698,0.7220100161276632,0.8638986057610704,0.6978621806039663,0.40600479139777745,0.43067814769416024,0.41543656660329276,16,0.3376464211571627,0.37067131769197387,0.18224704389465948,0.24132571917641732,0.08013330659868896,0.2812116121410362,0.5851663514011217,0.26425287273392206,0.6153846153846154,0.29685492758126536,0.2904179724102372,0.6153846153846154,0.400885838458706
20News,789,0.5,auto,0.6606558518415373,0.0,0.5619429812313967,0.49280291914898744,0.7218734091294756,1.0503427128333278,1.1184104060013724,0.13293174984634903,0.32368741223686615,0.2720422547380321,14,0.33134471517955966,0.3609635686017967,0.1818451920903732,0.3010347571267548,0.12958877142755199,0.7652607750124129,0.706369475814085,0.5182341960296264,0.6666666666666667,0.2913844919572432,0.4840975950820862,0.6666666666666667,0.48071625123533207
20News,789,0.1,1.0,0.5880662609871535,0.41193373901284647,0.5658390198735403,0.5017669907201434,0.7219959266802444,0.8429749650209419,0.6412994442875073,0.2775480504238219,0.4152090239626668,0.34390022760432176,9,0.3372916734893638,0.37225773515736543,0.1822055974831155,0.23462488814115504,0.0734816641767539,0.508913979172086,0.6026903558878103,0.39095869395060334,0.7948717948717949,0.29725166870994824,0.3621339162656817,0.7948717948717949,0.48475245994914157
20News,789,0.1,0.5,0.5880662609871535,0.08806626098715353,0.5618595625282152,0.4945453842674145,0.7218874649919377,1.3711401632407005,1.4197317503686835,0.06473569010903213,0.06473569010903213,0.24999622630211063,1,0.33121738390909633,0.36315896509194834,0.18188653970627952,0.4037706785861651,0.16502344038724462,0.8861450828863476,0.9997197145975055,0.5572823242484874,1.0,0.29208762956910805,0.60238824814115,1.0,0.6314919592367527
FashionMNIST,789,0.1,1.0,0.5238095238095238,0.47619047619047616,0.9947213352395037,0.9955565599999999,0.9797130133597228,0.36644554909386334,0.15038783092366864,0.012316915974952259,0.3247092664241791,0.017535937253402568,29,0.9919425852396495,0.994401544985299,0.9403225142702449,0.08201554356683212,0.015751633320355774,0.9790625806890977,0.7052118810030257,0.9690181250504734,0.28205128205128205,0.9755555481650644,0.5502119527259569,0.28205128205128205,0.6026062609807677
FashionMNIST,789,0.1,0.5,0.5238095238095238,0.023809523809523836,0.9951558627118088,0.9961526799999999,0.98133546262102,0.1948751309791375,0.053351993658922965,0.006322990057920095,0.163784398482396,0.0160868096131334,10,0.9926058529840477,0.9951526187037161,0.9450952138512702,0.027069829447816295,0.004340451089231071,0.98968741134235,0.8875136168208245,0.971584833247698,0.7692307692307692,0.977617895179678,0.576039228389584,0.7692307692307692,0.774295964266677
MNIST,789,0.1,1.0,0.5153484491086185,0.48465155089138146,0.9967952569682902,0.9969682959355418,0.9775405378185115,0.3186143119660827,0.1202001729953539,0.009639223858760692,0.24972975459592095,0.017529032239586545,19,0.9951082432815072,0.9961802434999111,0.9339318225224876,0.0666975096652972,0.012201636994657983,0.9838090566499103,0.7901514887335571,0.969030355274417,0.5384615384615384,0.9750734364346353,0.564378009463568,0.5384615384615384,0.6926376614532472
MNIST,789,0.1,0.5,0.5153484491086185,0.015348449108618545,0.995983801361597,0.9962103699194271,0.9731800766283525,0.31360117937804827,0.10263910363304114,0.00845790405711158,0.20057347825929228,0.020751600367979996,23,0.9938696280863032,0.9952253043748887,0.9211048135109952,0.06509204554712578,0.010136497265713973,0.9859030636519304,0.8458375652058937,0.963322512982674,0.4358974358974359,0.970066581990729,0.5740583369306675,0.4358974358974359,0.6600074516062775
Mushrooms,789,0.1,1.0,0.5059311981020166,0.4940688018979834,0.9989297849306731,0.9984392206113887,0.9980806142034548,0.6725306380566829,0.4173650742189834,0.0032342016065063386,0.24525128304958344,0.0020001485560484276,8,0.9983664113771958,0.998033516105762,0.9943538130864736,0.18003980660149288,0.047147518188069414,0.9951625965005013,0.7952248695425649,0.9965352568004697,0.8205128205128205,0.9969179135231437,0.6028220095266196,0.8205128205128205,0.8067509145208612
Mushrooms,789,0.1,0.5,0.5059311981020166,0.005931198102016588,0.9978187072842023,0.9979189608151849,0.979047619047619,1.000047858097197,0.964121091583943,0.05566077659737605,0.44607127254659484,0.027720150602001503,3,0.99667044964544,0.9973780214743494,0.9383651481877734,0.28492774555474254,0.11144471730526907,0.9022312709021646,0.5677284412996568,0.9509797527513446,0.9487179487179487,0.9774712064358543,0.5634623855626355,0.9487179487179487,0.8298838469054793
MNIST,789,0.5,1.0,0.5918403200086488,0.40815967999135117,0.9985143037101653,0.9986551054142899,0.9861769750781959,0.3617499493664851,0.1481793457102583,0.006919086257740846,0.27782851457595825,0.010963522098031241,23,0.9977322160511691,0.9983055173834658,0.9593373137597856,0.08051176987977766,0.01549192074472032,0.9886307714599408,0.7583201578509888,0.9806592471891148,0.4358974358974359,0.9851250157314736,0.5647227734249085,0.4358974358974359,0.6619150750179393
MNIST,789,0.5,0.3,0.5918403200086488,0.29184032000864885,0.9962800719850067,0.9969378092577399,0.9788696795066223,0.9839466644982335,1.0166583602890815,0.22933380373176185,0.5063537951201609,0.11536439423462544,7,0.9943218589822646,0.996141832202758,0.9378417099558227,0.2797713113035187,0.11762297437007116,0.5943785333337621,0.49943813511396284,0.7957434627792475,0.8461538461538461,0.9761018003802818,0.45739088338011247,0.8461538461538461,0.7598821766380802
FashionMNIST,789,0.5,1.0,0.6,0.4,0.9974270228012937,0.9977482400000001,0.985210918114144,0.3214300484446553,0.11743498629197291,0.008695646136393745,0.22936293284098308,0.012657431914891265,28,0.9960725779340925,0.9971629239814417,0.9564954993637589,0.0675992539944547,0.011876457656128924,0.98548164213847,0.8132237895314679,0.9776589785506075,0.3076923076923077,0.9832436670930976,0.5711680243742258,0.3076923076923077,0.6207013330532104
FashionMNIST,789,0.5,0.3,0.6,0.3,0.9931601315441289,0.99586732,0.9831118217247926,1.0445380905561608,1.0987101248628925,0.22387428702227774,0.47687095657308054,0.11202418367220203,5,0.9895595459163028,0.9947930830459837,0.9503206643800265,0.2991758171083373,0.12727206551340353,0.6040560704421273,0.5328374021925169,0.8016596744315461,0.8974358974358975,0.9782244311141044,0.47300020593758624,0.8974358974358975,0.782886844829196
MNIST,789,0.1,1.0,0.5153484491086185,0.48465155089138146,0.997198257484083,0.9973955495211669,0.9784696249873649,0.31962629228869427,0.1165086917242622,0.008402180112712106,0.21862034635110333,0.0165748227464873,19,0.9957233879159378,0.9967185561538441,0.9366648842257407,0.06702159806067025,0.01176752763182245,0.9860018398932071,0.8253933950705347,0.9707204598999506,0.5384615384615384,0.9763689427651742,0.572180964111237,0.5384615384615384,0.6956704817793166
MNIST,789,0.1,auto,0.5153484491086185,0.0,0.9952795881311017,0.9956646103762569,0.9717502764652659,0.3824104189086984,0.15380238296785623,0.012815589325595664,0.2175555101462773,0.022746000092326715,22,0.9927947088907729,0.9945376816656178,0.9168988227277413,0.08712831989757852,0.016153176468868803,0.9781786325096882,0.8265996815257247,0.9597900138578402,0.46153846153846156,0.9680770710947106,0.57356996485194,0.46153846153846156,0.6677284991617042
20News,789,0.1,1.0,0.5880662609871535,0.41193373901284647,0.5660539744116686,0.5027111546739342,0.7219959266802444,0.7835861688255357,0.5713830406565844,0.27672084118622897,0.40037229304888,0.3338934274996402,9,0.3376197825750705,0.37344732237398137,0.1822055974831155,0.21560552656657825,0.0652596624373286,0.5103802899316595,0.6194979620337007,0.4086828302812743,0.7948717948717949,0.29775756747738913,0.3638852542501082,0.7948717948717949,0.4855048721997641
20News,789,0.1,0.2,0.5880662609871535,0.3880662609871535,0.5627933287561449,0.49844628161758825,0.7219346627068307,1.1189216538248683,0.975948040599491,0.3588282646763668,0.4682021117134506,0.3828828502853039,7,0.33264269544695757,0.3680738504807268,0.18202537949589195,0.32299727798385486,0.11283553820462841,0.36483670430297066,0.5426577953092442,0.3219123143190581,0.8461538461538461,0.29424730847452546,0.3330479260239512,0.8461538461538461,0.49114969355077426
MNIST,789,0.9,1.0,0.6474783197357518,0.35252168026424824,0.9988045675435285,0.9989280451990203,0.9875367311784375,0.3141985344933021,0.10687597626331284,0.006068902289157266,0.20591723918914795,0.009952949960632234,31,0.9981752781135377,0.9986494043508909,0.9633372584882457,0.06528334952453009,0.010634743347130125,0.9901378072183646,0.8397839520771855,0.982449181848333,0.23076923076923073,0.9867206469842248,0.5776578068031087,0.23076923076923073,0.5983825615188548
MNIST,789,0.9,0.1,0.6474783197357518,0.5474783197357518,0.9836724915980029,0.9844666775810574,0.9367036999286515,2.6245159133025,5.46488278421776,0.4113588748984039,0.8326291326012799,0.36640125010790336,1,0.9750775028976022,0.9804289904237943,0.8138035918673735,0.8051663644120993,0.6407235209021864,0.27172096589599637,0.12982117573348906,0.35110467605667195,1.0,0.92310336172959,0.4397073406000886,1.0,0.7876035674432261
MNIST,789,0.1,1.0,0.5153484491086185,0.48465155089138146,0.9957262660419057,0.9963489602762589,0.975312404754648,0.3403984550076894,0.12233020432947016,0.01224433488671203,0.25222834355609364,0.019773904963548704,27,0.9934765232046063,0.9953999195105029,0.9273774050784146,0.07367391800564113,0.012452123581848351,0.9791912378967202,0.7873209932957765,0.9650542160702478,0.33333333333333337,0.9720846159311747,0.5635384977700468,0.33333333333333337,0.6229854823448516
MNIST,789,0.1,0.9,0.5153484491086185,0.3846515508913815,0.996245802367772,0.9966729512432403,0.9743798291988612,0.5443437338561495,0.2873838280333351,0.015958509583119278,0.2672373056411743,0.020715803667038006,37,0.994269549443344,0.9958081277576751,0.9246340817150577,0.1389877355661793,0.0318620347145116,0.9726074933339477,0.7703182772088907,0.9633859164284355,0.07692307692307687,0.9715705863053589,0.575432291450393,0.07692307692307687,0.5413086515596096
FashionMNIST,789,0.1,1.0,0.5238095238095238,0.47619047619047616,0.994801284027361,0.9956850799999999,0.9815240187755916,0.5307504880899561,0.30301704852048195,0.014112125183036539,0.36292835175991056,0.016666317700556425,40,0.9920646199913493,0.9945634721044879,0.9456498825866141,0.1346344758141435,0.033700464029564225,0.975880393573829,0.6619158653704822,0.9705584031962565,0.0,0.9774259915608171,0.5553379203968551,0.0,0.5109213039858908
FashionMNIST,789,0.1,0.9,0.5238095238095238,0.3761904761904762,0.9956656301385275,0.9961814800000001,0.9809145129224652,0.47205611787483054,0.24396542692981737,0.01373441316853859,0.38805657625198364,0.016733544545451725,35,0.9933839678624783,0.9951889048928904,0.9438569215373899,0.11583750532428047,0.026756134655912204,0.9765499257377712,0.6334496686818419,0.9704393303906104,0.1282051282051282,0.9774765980975862,0.5446065129580833,0.1282051282051282,0.5500960797535992
FashionMNIST,789,0.9,1.0,0.6551724137931034,0.3448275862068966,0.9980305551955793,0.9983089599999999,0.9880786807073316,0.3165713903177495,0.1034347623302818,0.007648374105186647,0.22556103901429614,0.010569014593740557,39,0.9969938167402502,0.9978693959256656,0.964931491572257,0.06604326058150815,0.010230064824297724,0.9873380361168882,0.8175307176828754,0.981358002507136,0.02564102564102566,0.9865982347460576,0.5725000163425411,0.02564102564102566,0.5282464255765414
FashionMNIST,789,0.9,0.1,0.6551724137931034,0.5551724137931034,0.9917679630125176,0.9942282400000001,0.972833630775332,2.8202798945804552,6.262957886578028,0.4210662980403285,0.8328831257891227,0.36353343874809124,1,0.9874345238161221,0.9927279453046176,0.9200856864313374,0.8678601077059246,0.7345752429449373,0.2545135915657042,0.12953344270861944,0.356184169898882,1.0,0.9667493851840256,0.4685333109648135,1.0,0.8117608987162797
Mushrooms,789,0.9,1.0,0.6388075880758808,0.3611924119241192,0.9999967461421448,0.9999969664151824,0.9993610223642173,1.232349836763295,1.5001831358463429,0.012335695293660347,0.743518590927124,0.0018159322931874753,5,0.9999950332738486,0.9999961778738693,0.9981203428869349,0.35932284378510354,0.17448433077897998,0.9790292924763606,0.23076894492935873,0.9968615423386156,0.8974358974358975,0.999370518011551,0.5480933908616837,0.8974358974358975,0.8149666021030441
Mushrooms,789,0.9,0.1,0.6388075880758808,0.5388075880758808,0.9929361564208457,0.9932381394417598,0.9727675744141862,3.0447576171982855,7.360523567622984,0.3875918747484684,0.8274534642696381,0.34924034366011103,1,0.9892176677053964,0.9914804808547008,0.9198913708526099,0.9397494748158157,0.8636463402845879,0.31385034073717233,0.13568436725225952,0.38150023130477384,1.0,0.9668631731375691,0.5268861508789219,1.0,0.8312497746721638
Mushrooms,789,0.1,1.0,0.5059311981020166,0.4940688018979834,0.9992875890646261,0.9991217771953295,0.9980806142034548,0.9707737545105133,1.0434344555881718,0.006550763464246231,0.6012089252471924,0.003033277663596508,6,0.9989125677332127,0.9988934944851663,0.9943538130864736,0.2755526647894278,0.12077177909530117,0.9892836602945346,0.39198268031354777,0.9947053690283737,0.8717948717948718,0.9973866251016176,0.554459230704237,0.8717948717948718,0.8078802425335754
Mushrooms,789,0.1,0.9,0.5059311981020166,0.39406880189798343,0.9990945026554444,0.9987410623007313,0.9980806142034548,0.663855450822043,0.5424746067405408,0.004773390431816762,0.4070478677749634,0.002248835601400982,8,0.9986178384116982,0.9984138176557652,0.9943538130864736,0.17726156334160453,0.0618600997939685,0.9924342310120605,0.6119356202048003,0.9960947800197416,0.8205128205128205,0.997128489717979,0.567917258874435,0.8205128205128205,0.7951861897017448
IMDB,789,0.1,1.0,0.5238003617193212,0.4761996382806788,0.8523518030647456,0.8574313920000001,0.7873247131670006,0.6442829266340095,0.5227592627189914,0.16115024535000327,0.3675677606037685,0.19375729241381218,8,0.7746280896206406,0.8203725180498593,0.3743808964782521,0.1709934296479273,0.05954162252082035,0.7152406813098967,0.6566601687449629,0.6568932409151902,0.8205128205128205,0.6564605013829173,0.4518658286277595,0.8205128205128205,0.6429463835078325
IMDB,789,0.1,0.2,0.5238003617193212,0.3238003617193212,0.8591194609141641,0.8611065535999999,0.7897353998039998,1.6202213735930937,2.1710410243707385,0.2903341961461306,0.5484969562943569,0.2652979278036174,4,0.7849583206019655,0.8250029905867576,0.38147232508366197,0.4835393539022648,0.2533756129374808,0.4862492624425536,0.45169677895709737,0.53017980989157,0.9230769230769231,0.663811212090795,0.4410081636261934,0.9230769230769231,0.6759654329313038
Mushrooms,789,0.5,1.0,0.5827175954915467,0.41728240450845333,0.9999983709959079,0.9999984832075912,0.9993618379068284,0.46272084416114073,0.27744305570500744,0.003112258395753228,0.5477624535560608,0.000620024925368655,5,0.9999975134693693,0.9999980889369346,0.9981227419387704,0.11284786826253376,0.030693023679473297,0.9953787529865006,0.45252885125187003,0.9989797444616058,0.8974358974358975,0.9993727814483581,0.5180856481283967,0.8974358974358975,0.8049647756708841
Mushrooms,789,0.5,0.3,0.5827175954915467,0.2827175954915467,0.9989651575481373,0.9989913330481763,0.9883870967741935,1.1615859938236741,1.4219545308317374,0.21646231905313634,0.5637202262878418,0.09844569977689714,2,0.9984204045483859,0.9987291430615468,0.9658387478225485,0.3366606044151243,0.165284834050026,0.6171945218627032,0.4344512868207342,0.8257100099240687,0.9743589743589743,0.9876627651441604,0.47586025141453125,0.9743589743589743,0.8126273303058887
MNIST,789,0.9,1.0,0.6474783197357518,0.35252168026424824,0.9993347179336332,0.9993903464614888,0.990998280570446,0.3657091730645014,0.13806933688721726,0.005311949979793281,0.3644695083300273,0.007513476303536348,32,0.9989845057823228,0.9992318748739922,0.9735199715795186,0.08177971790855132,0.014303007902929299,0.9914795805754105,0.6601699853117151,0.9867700000140941,0.20512820512820518,0.9905787840786112,0.5469004583425401,0.20512820512820518,0.5808691491831189
