dataset,seed,c,method,true_prior,method_prior,prior_error,experiment,train_error,train_risk,train_accuracy,train_precision,train_recall,train_f1,train_auc,train_ap,train_max_f1,train_anice,train_snice,train_ece,train_mce,train_brier,test_error,test_risk,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_ap,test_max_f1,test_anice,test_snice,test_ece,test_mce,test_brier,val_error,val_risk,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_ap,val_max_f1,val_anice,val_snice,val_ece,val_mce,val_brier
MNIST,789,0.5,vpu_nomixup,0.5918403200086488,0.7,0.10815967999135112,MNIST_case-control_random_c0.5_seed789_methodprior0.7,0.011230033244141735,0.25632855284455347,0.9887699667558583,0.9922773729318484,0.9887201735357918,0.9904955794722816,0.9987617101446556,0.9989415360787532,0.9916207804644481,0.5686548213665308,0.302229220045819,0.00608873349879994,0.2527729018565712,0.008930586651901112,0.013299999999999979,-0.334599994802475,0.9867,0.9877875025442703,0.9851806739748274,0.9864823660941152,0.9989402878806574,0.9988564319726063,0.9867966686979485,0.22376555773263987,0.06200851274088143,0.00496863480620084,0.14052752086094444,0.01058441056382304,0.011666666666666714,-0.3348333295186361,0.9883333333333333,0.9897959183673469,0.9864406779661017,0.9881154499151104,0.9988885801611559,0.9988789748721834,0.9881154499151105,0.36842177232250983,0.16582658407301656,0.013149164717566858,0.4793519973754883,0.012066883430242857
MNIST,789,0.5,vpu_nomixup_mean,0.5918403200086488,0.7,0.10815967999135112,MNIST_case-control_random_c0.5_seed789_methodprior0.7,0.011203005486634776,0.26332874195508504,0.9887969945133652,0.9850749638728323,0.9961639456558968,0.9905884222835281,0.9986630634249516,0.9989106264244269,0.9912096921114958,0.540672638789549,0.28813429627819803,0.007208428010152925,0.30285844802856443,0.00939826167466488,0.01539999999999997,-0.3404799966335297,0.9846,0.9754882423276205,0.9937068615509541,0.9845132743362832,0.9988120998023408,0.9986587647158278,0.9876342996148388,0.691850299335754,0.5718200821770667,0.009607927478197975,0.5275497436523438,0.01179218984699452,0.015000000000000013,-0.3371666590372721,0.985,0.9798657718120806,0.9898305084745763,0.984822934232715,0.9962656293414837,0.9973423531921035,0.9881154499151105,0.8369559409142244,0.7737091465498549,0.016163300739329603,0.5393474698066711,0.013209241054452935
MNIST,789,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.7,0.10815967999135112,MNIST_case-control_random_c0.5_seed789_methodprior0.7,0.011216519365388256,0.2564393666090909,0.9887834806346117,0.9924129552799872,0.988606005251741,0.9905058223330512,0.998828132853901,0.9990111173036779,0.9920080261762795,0.691142933775182,0.46379506580155205,0.007081594979313977,0.35760243090928767,0.008921226208874235,0.012900000000000023,-0.33487999358177184,0.9871,0.9881945857927946,0.985586682907024,0.9868889114747433,0.999003021621856,0.9989359677212329,0.9871105247132853,0.34050802096070876,0.12686762128059947,0.0062024907101062236,0.21430290854639478,0.01048384754366591,0.011666666666666714,-0.33716666539510093,0.9883333333333333,0.9864864864864865,0.9898305084745763,0.988155668358714,0.9987663239788831,0.99879876463392,0.9881956155143339,0.38547873601673693,0.15795427989844116,0.011903707031354608,0.4258050322532654,0.011540094273584604
FashionMNIST,789,0.1,vpu_nomixup,0.5238095238095238,,0.0,FashionMNIST_case-control_random_c0.1_seed789_methodprior_auto,0.017412217412217434,0.45530512890640656,0.9825877825877826,0.9803504075921645,0.9865319865319865,0.9834314832331492,0.996809823054543,0.996295316936877,0.9836494839082909,0.1687065640637386,0.03665671044640577,0.006394539102413983,0.10814515898160848,0.014311919006486538,0.018900000000000028,-0.2536285854816437,0.9811,0.9781355595309084,0.9842,0.9811584089323099,0.99624124,0.9951978003597787,0.9812599681020735,0.18840902868816223,0.04483727619813585,0.005565183487953613,0.18257617950439453,0.016068730815170792,0.015000000000000013,-0.2584127140045166,0.985,0.9770491803278688,0.9933333333333333,0.9851239669421488,0.9983000000000001,0.9981419402062796,0.9868421052631579,0.495962825578278,0.31561984451598835,0.017894735692146536,0.5757805407047272,0.011425046506342462
FashionMNIST,789,0.1,vpu_nomixup_mean,0.5238095238095238,,0.0,FashionMNIST_case-control_random_c0.1_seed789_methodprior_auto,0.016578483245149878,0.4540423121841477,0.9834215167548501,0.981815412732257,0.9866238138965412,0.9842137404580152,0.9956321721448748,0.9941835906100327,0.9845469908499916,0.38053633754208344,0.16461656021560805,0.010887177542753288,0.19899692705699373,0.014357872815967607,0.020000000000000018,-0.25174286923408506,0.98,0.9794246903715541,0.9806,0.9800119928043174,0.9952026,0.9941908816546012,0.9819121447028423,0.604983837753355,0.3728298299211491,0.013639329375483813,0.5306969225406647,0.01669855255986801,0.010000000000000009,-0.25841270764668783,0.99,0.9867549668874173,0.9933333333333333,0.9900332225913622,0.9979555555555555,0.9976968552978245,0.9917081260364843,0.5957639951636505,0.4200320239706678,0.012279455077368771,0.4876096844673157,0.009185778715534968
FashionMNIST,789,0.1,vpu_nomixup_mean_prior,0.5238095238095238,,0.0,FashionMNIST_case-control_random_c0.1_seed789_methodprior_auto,0.016321949655282997,0.4525733501268576,0.983678050344717,0.9836501436342522,0.9852157943067034,0.9844323464643994,0.9969187126854713,0.996451164518912,0.9848635273632601,0.2481114182251833,0.06787101708255001,0.004706544163240387,0.13523419531247083,0.013505028347494612,0.01770000000000005,-0.25352382397651674,0.9823,0.9806657364959139,0.984,0.9823300389338125,0.9963224800000001,0.9955437280487263,0.9824316230784588,0.25305897458494914,0.06481360351859206,0.006747183615388334,0.2769891775172689,0.015284904823118811,0.011666666666666714,-0.2584127140045166,0.9883333333333333,0.9834983498349835,0.9933333333333333,0.988391376451078,0.9983444444444445,0.9982034049158882,0.9883913764510779,0.4412011904991724,0.23364763424531834,0.008764365515671658,0.45542776584625244,0.011184883835997243
IMDB,789,0.9,vpu_nomixup,0.6551676094407446,0.2,0.4551676094407446,IMDB_case-control_random_c0.9_seed789_methodprior0.2,0.4616434920723381,0.0620670450478813,0.5383565079276619,0.9838372579072036,0.3003147329023477,0.46016487992440286,0.9179455906461691,0.949698155553824,0.8982239883221149,1.8999711171648086,2.947866044370701,0.4464262707328802,0.671248387374889,0.3685156602791685,0.32008000000000003,0.10000000156402587,0.67992,0.9498,0.37992,0.5427428571428572,0.8938310112,0.8925775433425613,0.81797243722862,2.0416769538809594,3.760444164351653,0.31548749629706146,0.6614532470703125,0.292584019636934,0.30000000000000004,0.1,0.7,1.0,0.4,0.5714285714285714,0.9027839999999999,0.9110850598578737,0.8306451612903225,2.1057204940307797,4.038816377293029,0.3161269091069698,0.6046615649353374,0.2900096797747401
IMDB,789,0.9,vpu_nomixup_mean,0.6551676094407446,0.2,0.4551676094407446,IMDB_case-control_random_c0.9_seed789_methodprior0.2,0.17404631203499876,0.4389500381070473,0.8259536879650012,0.7994450225459591,0.9802653963933311,0.8806694432769095,0.9022180257835243,0.9384730163153068,0.8899082568807339,0.8306870707609401,0.582484047134112,0.14426547710949586,0.36194452996981347,0.1442989830180879,0.26168,-0.0914720015335083,0.73832,0.665720961281709,0.95736,0.7853392833705211,0.8875658752,0.884369459288586,0.8120423713064486,1.1233347785621344,1.3066658711386008,0.22164675762712957,0.5076868959133622,0.21456753791629637,0.252,-0.09840000152587891,0.748,0.6666666666666666,0.992,0.797427652733119,0.89344,0.9006040037017476,0.8192771084337349,1.2029506942881447,1.387254872455833,0.24409468424320221,0.6141949759589301,0.22244492408354863
IMDB,789,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.2,0.4551676094407446,IMDB_case-control_random_c0.9_seed789_methodprior0.2,0.4621172012149246,0.0620670450478813,0.5378827987850754,0.9825856784619671,0.29997448111602587,0.45962854349951127,0.9086587446427529,0.9448514199198136,0.8889839659352526,1.959488078834936,3.0523065632703132,0.449451893009562,0.662749001369412,0.37243282933776656,0.32023999999999997,0.10000000156402587,0.67976,0.9494,0.37976,0.5425142857142857,0.8931979456000001,0.8920905456760211,0.8159310265898599,2.079363546913504,3.8510461955969926,0.31811794413238764,0.6610170006752014,0.2935258597372354,0.30000000000000004,0.1,0.7,1.0,0.4,0.5714285714285714,0.8999039999999999,0.9092293757318497,0.8326530612244897,2.1094939727948296,4.043026136062652,0.31848834836483003,0.6019887784694103,0.29132097237925403
IMDB,789,0.1,vpu_nomixup,0.5238003617193212,,0.0,IMDB_case-control_random_c0.1_seed789_methodprior_auto,0.21795513141185974,0.49370872734481724,0.7820448685881403,0.7756659267480577,0.8214810461357626,0.7979163693449408,0.8675227502767908,0.8774996468397624,0.8031116244310076,0.3511335920479811,0.1828486741539501,0.08110461961207777,0.24744892183674305,0.16136362558469347,0.22343999999999997,-0.15990577709197998,0.77656,0.7615372976244515,0.80528,0.7827980402830702,0.8605352064,0.8602123532332648,0.7871924453133646,0.358813029521605,0.19187823439368581,0.07246840695366265,0.2482023307370016,0.16325618638761133,0.256,-0.16133052062988282,0.744,0.7163120567375887,0.808,0.7593984962406015,0.847168,0.8562351107245876,0.793103448275862,0.43514072873546,0.22711976056013564,0.11084929020702838,0.25989776849746704,0.1702637255648571
IMDB,789,0.1,vpu_nomixup_mean,0.5238003617193212,,0.0,IMDB_case-control_random_c0.1_seed789_methodprior_auto,0.21587716935390777,0.5528152911482409,0.7841228306460922,0.7468229487970388,0.8893623273582133,0.8118838441419086,0.8715203519176484,0.8755849595021483,0.813081591368847,0.7636439925750119,0.685063784218997,0.1558280885271181,0.41517932633741184,0.18658423335386318,0.23672000000000004,-0.19162712966918946,0.76328,0.7184678704195433,0.86584,0.7852996662313162,0.8588497824,0.8556822788193271,0.785627952972201,0.7826641105104771,0.7313572283378436,0.1690957166063785,0.47123747158420176,0.2022372760097224,0.256,-0.2032345428466797,0.744,0.6894409937888198,0.888,0.7762237762237763,0.8495999999999999,0.8680076804855661,0.782608695652174,0.7126214212046019,0.6173628514339993,0.2081056368350983,0.5694824854532878,0.22479676236333426
IMDB,789,0.1,vpu_nomixup_mean_prior,0.5238003617193212,,0.0,IMDB_case-control_random_c0.1_seed789_methodprior_auto,0.23188517335590875,0.578621198064289,0.7681148266440913,0.7262046755725191,0.8945783132530121,0.8016458196181698,0.8677881548366415,0.8766439129129504,0.8042620629193783,0.4272685902316876,0.197775233561044,0.08806605474340243,0.2303034752180727,0.16074799133572715,0.24148000000000003,-0.20097172744750977,0.75852,0.7067630686544245,0.88368,0.7853816346119663,0.8616223935999998,0.8609898627906336,0.7895590620852382,0.44023819123876606,0.20629708560488777,0.09636971202790738,0.2106317336065897,0.16606236798485513,0.248,-0.2116153564453125,0.752,0.6932515337423313,0.904,0.7847222222222222,0.8465280000000001,0.8579946936860903,0.793103448275862,0.46723410350606503,0.27393879419066053,0.11948089867830276,0.31842164278030394,0.17960085858503685
Mushrooms,789,0.1,vpu_nomixup,0.5059311981020166,0.1,0.4059311981020166,Mushrooms_case-control_random_c0.1_seed789_methodprior0.1,0.40599051008303677,0.004596678599768262,0.5940094899169632,1.0,0.19753810082063306,0.3299069995105237,0.9877619277488252,0.988601770942661,0.946290062929899,3.2248231791018895,8.509629053573315,0.41271943549491896,0.41271943549491896,0.40780335204552576,0.3821538461538462,0.04818461638230544,0.6178461538461538,1.0,0.20689655172413793,0.34285714285714286,0.9873954550832263,0.986966536388372,0.9447236180904522,3.2132939865521957,8.441647627493465,0.3892576323059889,0.3892576323059889,0.38867501493690587,0.3846153846153846,0.04769230989309458,0.6153846153846154,1.0,0.1935483870967742,0.32432432432432434,0.9971537001897534,0.9968760839403399,0.9841269841269841,3.1155600495966866,7.896324916226039,0.38297180693883165,0.38297180693883165,0.3823867558267385
Mushrooms,789,0.1,vpu_nomixup_mean,0.5059311981020166,0.1,0.4059311981020166,Mushrooms_case-control_random_c0.1_seed789_methodprior0.1,0.006524317912218303,0.4505041513861569,0.9934756820877817,0.9985198342214328,0.988569753810082,0.993519882179676,0.9984741551954894,0.9989866807182066,0.9944150499706056,0.5741144234824374,0.3834515538378904,0.013818665648990642,0.3463415828618136,0.006452942741208354,0.008000000000000007,-0.04695384715153621,0.992,0.9961340206185567,0.9872286079182631,0.9916613213598461,0.9983436626896369,0.9987971245257692,0.9948979591836734,0.8579211666400995,0.7595550219304634,0.016834845771010108,0.4952278137207031,0.007017183454814461,0.0,-0.04769230989309458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6708431120876683,0.434592867599364,0.01662292778491974,0.25461509823799133,0.0017384931654631458
Mushrooms,789,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.1,0.4059311981020166,Mushrooms_case-control_random_c0.1_seed789_methodprior0.1,0.40599051008303677,0.004596678599768262,0.5940094899169632,1.0,0.19753810082063306,0.3299069995105237,0.9858824831222056,0.9870356439050638,0.9388782003847861,3.2049908103164735,8.440165121392495,0.4098056400833322,0.4098056400833322,0.40613937288613583,0.3821538461538462,0.04818461638230544,0.6178461538461538,1.0,0.20689655172413793,0.34285714285714286,0.9853963226884842,0.9851640993570933,0.9359296482412061,3.193999388454706,8.37441543330191,0.386305041721234,0.386305041721234,0.3871204492798788,0.3846153846153846,0.04769230989309458,0.6153846153846154,1.0,0.1935483870967742,0.32432432432432434,0.9971537001897534,0.9968760839403399,0.9841269841269841,3.097995722887273,7.831792449994409,0.38013879817265733,0.38013879817265733,0.38095849921140784
Mushrooms,789,0.9,vpu_nomixup,0.6388075880758808,0.9,0.26119241192411924,Mushrooms_case-control_random_c0.9_seed789_methodprior0.9,0.0010840108401084514,0.06409756642370043,0.9989159891598915,1.0,0.9983030714406923,0.9991508152173914,0.9999981665837894,0.9999989644101753,0.9994908350305498,0.8115247230429445,0.6679671393401676,0.01211029784415715,0.4394691586494446,0.0023245466434465064,0.0006153846153845732,-0.4325538353553185,0.9993846153846154,1.0,0.9987228607918263,0.9993610223642172,1.0,1.0,1.0,1.0157059841908167,1.1039140254573812,0.0103147294022716,0.35346150398254395,0.0018781764383434723,0.0,-0.4292307633620042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18651521899034815,0.0273229638240845,0.005381907264773662,0.07792532444000244,0.00020662375871782735
Mushrooms,789,0.9,vpu_nomixup_mean,0.6388075880758808,0.9,0.26119241192411924,Mushrooms_case-control_random_c0.9_seed789_methodprior0.9,0.001626016260162566,0.06446613120515818,0.9983739837398374,1.0,0.9974546071610385,0.9987256817602582,0.9999996944306316,0.9999998272553114,0.999830335934849,0.8649360576440267,0.779212198992422,0.003129298817808046,0.5004495680332184,0.0009573056258279268,0.0,-0.4336615248460036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6588939026767948,0.5879249188562572,0.002136352857458405,0.47645747661590576,0.0004576719575098988,0.0,-0.4292307633620042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10889778569451451,0.008875344465026181,0.00012669444751316826,0.00017875432968139648,8.225759239822253e-08
Mushrooms,789,0.9,vpu_nomixup_mean_prior,0.6388075880758808,0.9,0.26119241192411924,Mushrooms_case-control_random_c0.9_seed789_methodprior0.9,0.0039024390243902474,0.06786992432302252,0.9960975609756098,0.9939281497723056,1.0,0.9969548299780071,0.9999962822393509,0.9999978990914918,0.9992369648155999,1.6918365652887586,2.735139056382112,0.00470923759055833,0.9015018343925476,0.0029926680165906095,0.004923076923076919,-0.4336615248460036,0.9950769230769231,0.9898862199747156,1.0,0.9949174078780177,1.0,1.0,1.0,1.797453638800303,3.334248389065601,0.006016443510754772,0.8356500864028931,0.0032061772047699403,0.0,-0.4292307633620042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41615351964129926,0.1401744013315877,0.005496494072632721,0.1437384933233261,0.0005569097801774269
Mushrooms,789,0.9,vpu_nomixup,0.6388075880758808,,0.0,Mushrooms_case-control_random_c0.9_seed789_methodprior_auto,0.007479674796747937,0.14795275359942014,0.9925203252032521,0.9922244759972955,0.9960970643135924,0.9941569988991448,0.999801278054069,0.9998888066451762,0.9947430897066306,0.4115612069374584,0.16688194236036002,0.018154267187767883,0.4975844919681549,0.0063773004052668485,0.007384615384615434,-0.3054483090914213,0.9926153846153846,0.9885931558935361,0.9961685823754789,0.9923664122137404,0.9997360781208762,0.9997213754749951,0.9948914431673053,0.7180450085227524,0.5818431092061122,0.01755953542229075,0.42415890097618103,0.0070533578488632285,0.0,-0.3046620882474459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0488354281038226,1.109803313299115,0.03089979594000257,0.4200972616672516,0.007529241720007639
Mushrooms,789,0.9,vpu_nomixup_mean,0.6388075880758808,,0.0,Mushrooms_case-control_random_c0.9_seed789_methodprior_auto,0.005636856368563703,0.14862742566157808,0.9943631436314363,0.9912531539108494,1.0,0.99560736610914,0.9999887448615965,0.9999936285093478,0.9991522550016955,1.7904708252464394,3.061877789039372,0.006220329350572314,0.9012617468833923,0.0045588206856410655,0.00676923076923075,-0.3078069798396184,0.9932307692307693,0.9861460957178841,1.0,0.9930247305009512,1.0,1.0,1.0,1.8053863642171608,3.427022346385782,0.008476194682889281,0.921323835849762,0.005935157611676258,0.0,-0.3046620882474459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6949788756795262,0.42188984481382485,0.006567850708961488,0.24173523485660553,0.0010955536762404217
Mushrooms,789,0.9,vpu_nomixup_mean_prior,0.6388075880758808,,0.0,Mushrooms_case-control_random_c0.9_seed789_methodprior_auto,0.008021680216802163,0.14849475901947434,0.9919783197831978,0.9913865901030231,0.9960970643135924,0.9937362451328932,0.999733390726051,0.99984997287673,0.9943254001863302,0.38075738642313395,0.16223179784499375,0.011350635917084972,0.39055015225159495,0.006651875406091007,0.00861538461538458,-0.3054483090914213,0.9913846153846154,0.9860935524652339,0.9961685823754789,0.9911054637865311,0.9996541713308033,0.9996318395112397,0.9923664122137406,0.6039684609333793,0.4739605225071251,0.014488652424456981,0.647459089756012,0.007860284985702898,0.0,-0.3046620882474459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0535495306526574,1.1220782179911832,0.02770846802741289,0.41516128182411194,0.008223011951434258
MNIST,789,0.1,vpu_nomixup,0.5153484491086185,0.1,0.41534844910861857,MNIST_case-control_random_c0.1_seed789_methodprior0.1,0.029846435276560945,0.4546269994486063,0.970153564723439,0.9798578950707353,0.9618570183086312,0.9707740171584802,0.9956728984991238,0.9953434679722107,0.9743238616912017,0.5181461738248218,0.2695626020081991,0.025966050874738782,0.237451596661015,0.023808673602858016,0.02969999999999995,-0.04558000057339668,0.9703,0.976725025746653,0.9626471782379212,0.9696350066455373,0.9959564743061319,0.9955055871953085,0.973568281938326,0.4739748580089942,0.23600635764364908,0.024526786499377354,0.2853857939657958,0.02299584842070549,0.03500000000000003,-0.044833333492279054,0.965,0.9724137931034482,0.9559322033898305,0.9641025641025641,0.9948985829397055,0.9945965572009016,0.9693877551020407,0.4968490563761117,0.30254747404068294,0.032908421382308,0.5084583759307861,0.028968409772544945
MNIST,789,0.1,vpu_nomixup_mean,0.5153484491086185,0.1,0.41534844910861857,MNIST_case-control_random_c0.1_seed789_methodprior0.1,0.02581877116128306,0.4681477560235144,0.9741812288387169,0.9712087979982083,0.9789201644040354,0.9750492347294804,0.9957909269046381,0.9955609054787165,0.97526578771228,0.2049912468270654,0.0396527206703214,0.009521203994973113,0.10230611272760337,0.02040287134534866,0.02639999999999998,-0.047180000573396684,0.9736,0.9678843837816138,0.9788875355257816,0.973354864755753,0.9960182078282427,0.9956544971003001,0.973981444130698,0.20469939407888796,0.046538972446832506,0.010308154507121095,0.1116754280196296,0.020932873252290922,0.026666666666666616,-0.0471666685740153,0.9733333333333334,0.9665551839464883,0.9796610169491525,0.9730639730639731,0.994809669352598,0.995200236139815,0.9730639730639732,0.2557319064658298,0.07466863192825651,0.02233009414398113,0.6041062772274017,0.024192586881694456
MNIST,789,0.1,vpu_nomixup_mean_prior,0.5153484491086185,0.1,0.41534844910861857,MNIST_case-control_random_c0.1_seed789_methodprior0.1,0.41608498210818534,0.0046839648481262295,0.5839150178918147,0.9963093709884467,0.19333042720139496,0.32382392823615314,0.9745749721730799,0.9753581136648726,0.9213839381906609,2.311761469897807,4.2974561665321,0.419458241206555,0.8137079053216526,0.36768410888394015,0.393,0.0492600004017353,0.607,0.998,0.20259845716605765,0.33682078974012825,0.976477927725289,0.9751768246487806,0.9194699286442405,2.386925677083011,4.562682894486654,0.40018329099342226,0.8124378545945973,0.35169176510336964,0.3916666666666667,0.049166666666666664,0.6083333333333333,1.0,0.2033898305084746,0.3380281690140845,0.9807390941928313,0.980536645715589,0.93687707641196,2.5570788145884595,5.215989036911281,0.3981204944693794,0.8023530410154023,0.34781637076023236
MNIST,789,0.9,vpu_nomixup,0.6474783197357518,0.9,0.25252168026424826,MNIST_case-control_random_c0.9_seed789_methodprior0.9,0.006407787387513575,0.0687033926426188,0.9935922126124864,0.9940809240235323,0.9960341781735588,0.995056592560577,0.9989566149849695,0.9992455066619347,0.995403890952591,0.3627648303365843,0.13325407821342078,0.0035243735060931218,0.190436358670242,0.005418383411196165,0.010099999999999998,-0.43703998746871947,0.9899,0.9866854952592293,0.9928948436865611,0.9897804310432055,0.9992443544834061,0.999171428776593,0.9899767135769971,0.2392938887054436,0.07004097713868222,0.0042021030818344875,0.2968354821205139,0.00830386557580398,0.00666666666666671,-0.43649998982747396,0.9933333333333333,0.9932203389830508,0.9932203389830508,0.9932203389830508,0.9988774659627675,0.9990232624604576,0.9932203389830508,0.6583893464779667,0.4914996256965564,0.011364831007279766,0.6992276310920715,0.0066589520622313495
MNIST,789,0.9,vpu_nomixup_mean,0.6474783197357518,0.9,0.25252168026424826,MNIST_case-control_random_c0.9_seed789_methodprior0.9,0.007096420276153426,0.06998961869300394,0.9929035797238466,0.992177688471061,0.9968994483902369,0.9945329640686257,0.9987407707276592,0.9991199262015852,0.9947341935947666,0.25975991591618813,0.08546922570062986,0.003775974082208316,0.2497889530168821,0.006225326582618635,0.010600000000000054,-0.43757998991012576,0.9894,0.9851046698872786,0.9935038570848559,0.9892864362239742,0.9991160063700352,0.999008395934128,0.9896782027929569,0.3450507057462088,0.13832941911910193,0.005255935972975573,0.2873058438301086,0.008545595259620568,0.011666666666666714,-0.43649998982747396,0.9883333333333333,0.9832214765100671,0.9932203389830508,0.9881956155143339,0.9982106140594611,0.9984070024232254,0.9881956155143339,0.40623526099860324,0.2151651155579783,0.014201797398078891,0.4183586835861206,0.012299811198119341
MNIST,789,0.9,vpu_nomixup_mean_prior,0.6474783197357518,0.9,0.25252168026424826,MNIST_case-control_random_c0.9_seed789_methodprior0.9,0.014309557991059485,0.07103540665927187,0.9856904420089405,0.9950899864928996,0.9827486750549808,0.9888808271358607,0.9989349615044507,0.9992305695396574,0.9945929438815836,1.2247879507520367,1.4308283633954817,0.011576567930838423,0.5882151787229579,0.010457329810456151,0.012599999999999945,-0.4282199862480164,0.9874,0.9914004914004914,0.9829476248477467,0.9871559633027523,0.9992276308202548,0.999100700949526,0.9890466531440163,0.7321187404214479,0.6389692679831045,0.007103928799170529,0.44495854775110877,0.009647297840694409,0.010000000000000009,-0.4304999796549479,0.99,0.9931740614334471,0.9864406779661017,0.9897959183673469,0.9995109752709085,0.9995180712278625,0.9915682967959528,0.8101666134734785,0.7018774588964718,0.012843224551179446,0.932635709643364,0.008178062268045207
FashionMNIST,789,0.9,vpu_nomixup,0.6551724137931034,0.9,0.2448275862068966,FashionMNIST_case-control_random_c0.9_seed789_methodprior0.9,0.009729478694995963,0.07247881768099401,0.990270521305004,0.9914253385665288,0.9937444621655148,0.9925835457377513,0.9981236912810545,0.9987452556644971,0.9930956443328588,0.3394239412015193,0.13189504513750064,0.005576976678870178,0.2262480496496394,0.00826418251619664,0.012700000000000045,-0.4426199876308441,0.9873,0.9829534192269573,0.9918,0.987356893977103,0.9978548799999999,0.9974563476217346,0.9875584751667164,0.1712663585272961,0.03795126899372071,0.00284523842204361,0.20148412997906023,0.010578910243365694,0.00666666666666671,-0.44999998728434243,0.9933333333333333,0.9868421052631579,1.0,0.9933774834437086,0.9994444444444445,0.9994168506185869,0.9933774834437086,0.9625575851648529,1.0600159941468625,0.010795330324714688,0.7770270705223083,0.006802732924322132
FashionMNIST,789,0.9,vpu_nomixup_mean,0.6551724137931034,0.9,0.2448275862068966,FashionMNIST_case-control_random_c0.9_seed789_methodprior0.9,0.08181818181818179,0.14471148928601638,0.9181818181818182,0.8930703471990067,0.9941520467836257,0.9409041736899042,0.891536834766234,0.915600557746011,0.9409693107496225,0.12253201705436331,0.017625816670751002,0.07254160303485915,0.10334490463796969,0.0796615393469367,0.11660000000000004,-0.4440599862575531,0.8834,0.8142622950819672,0.9934,0.8949549549549549,0.8900781799999999,0.8507923391214112,0.8951489514895149,0.3562905233164143,0.12790341166702754,0.10955459808504676,0.1794370406307917,0.1140123532491891,0.08333333333333337,-0.44999998728434243,0.9166666666666666,0.8571428571428571,1.0,0.9230769230769231,0.9103777777777777,0.8688644156897691,0.9244992295839752,0.9309617833299683,1.017950410789722,0.09075611620830995,0.5350641012191772,0.08422674294039444
FashionMNIST,789,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.9,0.2448275862068966,FashionMNIST_case-control_random_c0.9_seed789_methodprior0.9,0.011203993962614622,0.07524904857650114,0.9887960060373854,0.9863729633981655,0.9966684387737019,0.9914939752664192,0.9976915519421278,0.9984479397430762,0.9917464801165203,0.34035310832228316,0.10030749590608219,0.006406497326311907,0.19577709870917775,0.009393503234781055,0.01639999999999997,-0.4451399896144867,0.9836,0.9731898238747554,0.9946,0.9837784371909001,0.99763456,0.9971961564296367,0.9850448654037887,0.7193491562304554,0.4977966453629794,0.01211599015351386,0.3601505510947284,0.013848474485100041,0.011666666666666714,-0.44999998728434243,0.9883333333333333,0.9771986970684039,1.0,0.9884678747940692,0.9990444444444445,0.9990029880674338,0.9900332225913622,1.0920463845351338,1.1836317977284379,0.016663082994831102,0.779859721660614,0.011920091367106611
FashionMNIST,789,0.1,vpu_nomixup,0.5238095238095238,0.1,0.42380952380952386,FashionMNIST_case-control_random_c0.1_seed789_methodprior0.1,0.018053551386884692,0.4683245148933219,0.9819464486131153,0.9862198655897404,0.9792164064891338,0.9827056582908399,0.9967003815318783,0.9957086449459083,0.9848101265822784,0.5257371374988711,0.30577272193205174,0.05712159966658882,0.2656908825345753,0.020797034937227586,0.02059999999999995,-0.04752000087797642,0.9794,0.9834610730133119,0.9752,0.9793131150833501,0.9959806,0.9944650895427467,0.9813652217239661,0.4996959630264187,0.27144605936862953,0.05429384882249871,0.27115563835416523,0.022444085701620493,0.010000000000000009,-0.048999999364217124,0.99,0.99,0.99,0.99,0.9975,0.9965789800434742,0.99,0.5597194356502135,0.32080758420870686,0.06442335125679773,0.5784611701965332,0.01879240767088304
FashionMNIST,789,0.1,vpu_nomixup_mean,0.5238095238095238,0.1,0.42380952380952386,FashionMNIST_case-control_random_c0.1_seed789_methodprior0.1,0.5960878627545294,0.9476190473743982,0.4039121372454706,0.1386662391792241,0.02647689011325375,0.044463863472807647,0.20949897763472908,0.36654465193153185,0.6875078917462856,1.3505335803876204,1.3797421893801647,0.4761508987063453,0.4761508987063453,0.4761690589443012,0.5788,-0.0500000008970499,0.4212,0.106,0.0212,0.035333333333333335,0.20630959999999998,0.34486868089850153,0.6666666666666666,1.9984351966692202,2.995405642650988,0.49995625019073486,0.49995625019073486,0.4999808793189484,0.5766666666666667,-0.05,0.42333333333333334,0.11666666666666667,0.023333333333333334,0.03888888888888889,0.21564444444444447,0.3494872457207545,0.6674082313681868,1.3394808058514658,1.3500352793801178,0.49994778633117676,0.49994778633117676,0.4999644093081014
